P_ID,PName,Category,Specs1,Price
PD_21008888,Four,Fashion,standard,100.05
PD_21008889,Opportunity,Fashion,cultural,49.84
PD_21008890,Job,Electronics,painting,238.6
PD_21008891,Itself,Electronics,financial,59.7
PD_21008892,Mind,Electronics,majority,204.18
PD_21008893,Oil,Electronics,recognize,419.89
PD_21008894,Establish,Fashion,experience,117.52
PD_21008895,Position,Fashion,news,103.16
PD_21008896,Job,Books,change,252.0
PD_21008897,Politics,Books,entire,215.62
PD_21008898,No,Fashion,enjoy,39.9
PD_21008899,Performance,Home Appliance,catch,238.2
PD_21008900,Drive,Home Appliance,three,306.06
PD_21008901,Message,Fitness,director,140.94
PD_21008902,Feel,Books,over,243.25
PD_21008903,Play,Books,or,119.22
PD_21008904,Box,Books,billion,48.83
PD_21008905,Win,Electronics,especially,162.55
PD_21008906,Respond,Fitness,option,256.71
PD_21008907,Behind,Fashion,many,447.32
PD_21008908,Notice,Fashion,property,117.94
PD_21008909,Million,Home Appliance,local,412.22
PD_21008910,Run,Electronics,significant,352.98
PD_21008911,Rate,Fashion,cut,294.38
PD_21008912,Election,Electronics,them,117.9
PD_21008913,Discover,Fitness,field,345.12
PD_21008914,Explain,Home Appliance,fire,341.84
PD_21008915,Travel,Fitness,career,73.9
PD_21008916,Point,Fashion,often,120.26
PD_21008917,Scene,Fashion,several,208.31
PD_21008918,Part,Books,effort,169.7
PD_21008919,Back,Fashion,talk,430.52
PD_21008920,Explain,Home Appliance,reflect,141.24
PD_21008921,Still,Fitness,dark,448.56
PD_21008922,Hit,Fashion,shake,221.63
PD_21008923,In,Fashion,because,186.29
PD_21008924,Reality,Home Appliance,foreign,409.42
PD_21008925,Girl,Home Appliance,source,320.38
PD_21008926,Official,Electronics,imagine,28.88
PD_21008927,Decade,Electronics,heart,486.78
PD_21008928,Office,Fitness,physical,331.09
PD_21008929,Return,Electronics,dark,268.5
PD_21008930,Only,Fitness,down,324.45
PD_21008931,Finish,Books,seven,439.35
PD_21008932,Different,Fashion,me,353.45
PD_21008933,Work,Fitness,put,151.29
PD_21008934,Action,Electronics,environmental,301.78
PD_21008935,They,Electronics,manage,164.88
PD_21008936,Race,Books,address,30.24
PD_21008937,Movement,Electronics,different,110.35
PD_21008938,Modern,Home Appliance,skill,205.03
PD_21008939,Best,Home Appliance,hold,403.71
PD_21008940,Group,Books,grow,273.85
PD_21008941,Get,Fitness,then,250.49
PD_21008942,Always,Fashion,instead,337.96
PD_21008943,Keep,Books,police,202.45
PD_21008944,Success,Home Appliance,marriage,388.71
PD_21008945,Eye,Fitness,administration,442.51
PD_21008946,Election,Home Appliance,add,478.5
PD_21008947,Floor,Fitness,itself,230.14
PD_21008948,Yeah,Books,front,230.4
PD_21008949,Fight,Fitness,all,407.15
PD_21008950,Fall,Fashion,hope,37.35
PD_21008951,Actually,Fitness,citizen,15.44
PD_21008952,Fire,Books,news,478.85
PD_21008953,Young,Books,financial,156.28
PD_21008954,Two,Home Appliance,social,329.41
PD_21008955,Loss,Home Appliance,month,406.76
PD_21008956,Project,Fashion,month,280.29
PD_21008957,Three,Electronics,floor,484.76
PD_21008958,Gas,Home Appliance,law,100.77
PD_21008959,Represent,Fashion,bring,101.75
PD_21008960,Quite,Electronics,company,152.77
PD_21008961,Senior,Fashion,break,208.21
PD_21008962,Nor,Electronics,fight,442.56
PD_21008963,Drive,Home Appliance,rule,416.06
PD_21008964,Center,Fashion,late,37.88
PD_21008965,Name,Books,deep,301.61
PD_21008966,First,Electronics,population,108.61
PD_21008967,Plan,Home Appliance,food,316.19
PD_21008968,Arm,Fitness,professor,313.71
PD_21008969,Girl,Fashion,teach,291.22
PD_21008970,Start,Electronics,soldier,492.63
PD_21008971,Picture,Electronics,mention,431.35
PD_21008972,Team,Fitness,adult,198.07
PD_21008973,Everything,Home Appliance,deal,393.06
PD_21008974,Recognize,Fashion,soon,138.98
PD_21008975,Improve,Fashion,across,98.3
PD_21008976,Prepare,Fashion,size,492.98
PD_21008977,Different,Fashion,agreement,145.17
PD_21008978,Return,Books,account,102.44
PD_21008979,Relationship,Fitness,last,160.9
PD_21008980,Television,Books,decision,46.78
PD_21008981,Even,Electronics,large,196.88
PD_21008982,She,Fashion,Congress,411.69
PD_21008983,Every,Fitness,country,373.74
PD_21008984,Generation,Books,relate,425.21
PD_21008985,Hour,Home Appliance,he,207.69
PD_21008986,Trip,Electronics,send,153.74
PD_21008987,Leg,Home Appliance,add,295.32
PD_21008988,News,Electronics,young,108.52
PD_21008989,Coach,Home Appliance,term,254.03
PD_21008990,Performance,Books,despite,458.51
PD_21008991,Magazine,Books,see,124.5
PD_21008992,Exactly,Electronics,bring,478.56
PD_21008993,Young,Books,next,375.01
PD_21008994,Face,Books,clear,228.14
PD_21008995,Beautiful,Fitness,task,162.82
PD_21008996,Fear,Home Appliance,management,358.84
PD_21008997,Kitchen,Fashion,security,265.01
PD_21008998,Republican,Fitness,sing,499.07
PD_21008999,Look,Fitness,eight,86.35
PD_21009000,Door,Fashion,player,243.18
PD_21009001,Role,Home Appliance,help,392.13
PD_21009002,Tonight,Home Appliance,draw,201.66
PD_21009003,Child,Electronics,artist,425.35
PD_21009004,Participant,Books,receive,298.49
PD_21009005,Pay,Home Appliance,ground,42.97
PD_21009006,However,Books,where,397.39
PD_21009007,Late,Electronics,class,332.76
PD_21009008,Tend,Electronics,respond,449.57
PD_21009009,Left,Books,science,266.33
PD_21009010,Necessary,Fitness,city,269.4
PD_21009011,Daughter,Fashion,paper,387.95
PD_21009012,End,Fashion,a,205.78
PD_21009013,Start,Electronics,language,377.74
PD_21009014,Care,Fitness,main,454.42
PD_21009015,Enough,Electronics,you,381.23
PD_21009016,Relationship,Books,only,25.62
PD_21009017,Bag,Books,budget,13.35
PD_21009018,Five,Home Appliance,not,160.46
PD_21009019,Order,Fashion,mouth,328.11
PD_21009020,Occur,Fashion,way,104.73
PD_21009021,Outside,Home Appliance,create,446.22
PD_21009022,Chance,Electronics,sound,228.07
PD_21009023,Change,Electronics,rise,180.46
PD_21009024,Yes,Electronics,face,166.87
PD_21009025,Whole,Electronics,large,477.87
PD_21009026,Glass,Fashion,garden,12.93
PD_21009027,Project,Fitness,wear,314.31
PD_21009028,Student,Books,fine,73.55
PD_21009029,Still,Fashion,morning,452.09
PD_21009030,Or,Fitness,raise,156.88
PD_21009031,Daughter,Fashion,girl,372.8
PD_21009032,Behind,Home Appliance,good,10.9
PD_21009033,Quite,Books,voice,268.49
PD_21009034,Rather,Fashion,tonight,182.61
PD_21009035,Cold,Books,with,370.73
PD_21009036,Couple,Fashion,ask,12.68
PD_21009037,Operation,Fitness,since,283.08
PD_21009038,School,Fitness,standard,62.73
PD_21009039,Never,Books,successful,166.4
PD_21009040,Central,Fashion,they,89.7
PD_21009041,International,Fitness,our,146.44
PD_21009042,Wind,Electronics,song,441.75
PD_21009043,Support,Fitness,number,239.37
PD_21009044,Manager,Fitness,save,203.92
PD_21009045,Kitchen,Fashion,without,249.25
PD_21009046,Once,Fitness,likely,342.23
PD_21009047,Beat,Electronics,investment,107.29
PD_21009048,Reflect,Fitness,across,28.25
PD_21009049,Western,Electronics,much,246.85
PD_21009050,Discussion,Fitness,Republican,88.13
PD_21009051,Voice,Home Appliance,cover,352.48
PD_21009052,Especially,Books,fear,151.33
PD_21009053,Per,Fashion,matter,309.45
PD_21009054,Soon,Fitness,rest,62.32
PD_21009055,Point,Fitness,region,367.96
PD_21009056,End,Fashion,identify,293.24
PD_21009057,Mother,Books,information,249.09
PD_21009058,Employee,Electronics,response,382.6
PD_21009059,Fund,Home Appliance,trial,163.63
PD_21009060,Be,Books,service,231.74
PD_21009061,Stand,Fashion,use,232.78
PD_21009062,Road,Fashion,still,121.46
PD_21009063,To,Electronics,right,47.12
PD_21009064,Dinner,Fitness,current,467.91
PD_21009065,Down,Home Appliance,next,21.39
PD_21009066,Thing,Books,operation,421.31
PD_21009067,Research,Home Appliance,another,447.57
PD_21009068,Though,Home Appliance,if,87.64
PD_21009069,Reduce,Home Appliance,myself,352.29
PD_21009070,Truth,Fashion,big,436.92
PD_21009071,Only,Home Appliance,issue,401.83
PD_21009072,Serve,Home Appliance,south,33.85
PD_21009073,Bit,Fitness,us,302.24
PD_21009074,Dark,Books,why,233.21
PD_21009075,Forward,Home Appliance,quite,497.9
PD_21009076,Gun,Electronics,everything,162.39
PD_21009077,Policy,Books,sell,193.83
PD_21009078,Bill,Fitness,teach,263.22
PD_21009079,Against,Fitness,network,367.61
PD_21009080,Style,Home Appliance,program,121.4
PD_21009081,Option,Fashion,involve,182.38
PD_21009082,Fast,Home Appliance,show,415.83
PD_21009083,Could,Books,scientist,496.97
PD_21009084,Money,Electronics,skin,441.92
PD_21009085,Audience,Electronics,movement,470.26
PD_21009086,What,Fashion,prepare,366.11
PD_21009087,Marriage,Books,another,401.98
PD_21009088,Which,Fashion,have,90.64
PD_21009089,Others,Home Appliance,card,97.56
PD_21009090,Usually,Electronics,ok,308.07
PD_21009091,Bar,Home Appliance,attorney,453.52
PD_21009092,Sound,Fashion,hard,208.68
PD_21009093,Face,Home Appliance,bad,38.22
PD_21009094,Nice,Electronics,accept,293.41
PD_21009095,Better,Fashion,generation,494.24
PD_21009096,Approach,Fitness,again,169.28
PD_21009097,Risk,Fitness,field,81.29
PD_21009098,Doctor,Books,street,457.44
PD_21009099,Build,Electronics,appear,71.3
PD_21009100,Not,Fashion,president,173.44
PD_21009101,Model,Fitness,realize,91.11
PD_21009102,Anyone,Home Appliance,painting,95.57
PD_21009103,Few,Fashion,Congress,335.92
PD_21009104,Enter,Books,tell,461.44
PD_21009105,Cover,Fashion,sport,310.06
PD_21009106,Resource,Electronics,community,63.1
PD_21009107,Policy,Fitness,with,223.29
PD_21009108,Maintain,Fitness,necessary,486.35
PD_21009109,Picture,Fitness,seat,493.63
PD_21009110,Several,Fashion,total,143.36
PD_21009111,Nature,Home Appliance,answer,486.35
PD_21009112,Director,Fashion,prepare,217.24
PD_21009113,Red,Books,management,248.77
PD_21009114,Role,Fitness,chair,365.63
PD_21009115,Yes,Fashion,free,392.47
PD_21009116,At,Home Appliance,score,461.98
PD_21009117,Simple,Electronics,second,253.97
PD_21009118,When,Electronics,consumer,409.08
PD_21009119,Leg,Fitness,scene,92.56
PD_21009120,Concern,Electronics,easy,102.84
PD_21009121,A,Books,through,65.34
PD_21009122,Affect,Electronics,their,370.1
PD_21009123,Nature,Fitness,next,250.38
PD_21009124,Recently,Electronics,during,478.29
PD_21009125,Participant,Electronics,station,243.7
PD_21009126,Discover,Fitness,hot,451.84
PD_21009127,Nothing,Books,window,492.95
PD_21009128,Majority,Books,cost,298.64
PD_21009129,Way,Home Appliance,close,323.5
PD_21009130,East,Electronics,moment,111.36
PD_21009131,Data,Fashion,best,477.62
PD_21009132,Thank,Fitness,report,314.87
PD_21009133,Teach,Fashion,employee,222.88
PD_21009134,Place,Fashion,season,86.29
PD_21009135,Their,Fashion,conference,397.14
PD_21009136,American,Fashion,bank,58.78
PD_21009137,Key,Books,recent,342.47
PD_21009138,According,Electronics,develop,132.32
PD_21009139,Four,Home Appliance,woman,95.51
PD_21009140,Certainly,Home Appliance,none,253.18
PD_21009141,Country,Books,language,150.08
PD_21009142,Practice,Books,over,349.92
PD_21009143,Writer,Fashion,individual,132.34
PD_21009144,Image,Home Appliance,center,195.63
PD_21009145,Section,Fitness,attorney,122.66
PD_21009146,Poor,Electronics,now,101.7
PD_21009147,Save,Electronics,foot,359.27
PD_21009148,Knowledge,Books,mother,94.59
PD_21009149,Tough,Books,team,371.12
PD_21009150,Talk,Electronics,sport,120.08
PD_21009151,Wife,Home Appliance,fact,418.41
PD_21009152,Generation,Fashion,drive,339.58
PD_21009153,Bill,Books,rather,330.89
PD_21009154,Various,Fashion,goal,41.09
PD_21009155,Three,Books,lose,16.89
PD_21009156,Little,Electronics,economic,183.25
PD_21009157,Fly,Books,edge,482.93
PD_21009158,Everything,Fitness,particular,475.84
PD_21009159,Four,Fitness,majority,60.79
PD_21009160,Cultural,Home Appliance,minute,393.34
PD_21009161,Suffer,Fashion,suffer,12.7
PD_21009162,Behind,Fashion,page,467.33
PD_21009163,Company,Electronics,financial,456.15
PD_21009164,Expect,Electronics,very,462.49
PD_21009165,Design,Books,land,387.92
PD_21009166,Wait,Fitness,by,201.4
PD_21009167,Boy,Books,decade,318.04
PD_21009168,Program,Fitness,guy,20.06
PD_21009169,Now,Home Appliance,those,489.95
PD_21009170,Stuff,Home Appliance,present,127.3
PD_21009171,Like,Home Appliance,his,88.3
PD_21009172,Institution,Books,but,21.22
PD_21009173,Fund,Home Appliance,side,399.58
PD_21009174,Executive,Home Appliance,force,178.47
PD_21009175,However,Fashion,describe,208.48
PD_21009176,Crime,Home Appliance,little,362.73
PD_21009177,Entire,Home Appliance,fund,436.54
PD_21009178,Future,Books,media,45.58
PD_21009179,List,Fitness,prevent,253.82
PD_21009180,Attention,Books,change,431.22
PD_21009181,Source,Books,send,347.04
PD_21009182,Sense,Electronics,sound,392.49
PD_21009183,Strong,Fitness,choose,398.45
PD_21009184,Talk,Books,could,72.01
PD_21009185,Book,Fashion,cover,403.74
PD_21009186,Region,Fitness,instead,354.64
PD_21009187,Pull,Electronics,six,151.41
PD_21009188,Special,Home Appliance,audience,335.05
PD_21009189,Agree,Fashion,heart,24.48
PD_21009190,Material,Home Appliance,continue,273.75
PD_21009191,Us,Fitness,just,320.96
PD_21009192,Detail,Fashion,very,227.99
PD_21009193,Left,Fitness,nor,286.72
PD_21009194,Light,Fashion,cup,30.26
PD_21009195,Condition,Books,to,219.4
PD_21009196,Free,Fitness,these,101.01
PD_21009197,Impact,Books,true,387.12
PD_21009198,Hour,Fitness,child,325.64
PD_21009199,Son,Electronics,mission,145.66
PD_21009200,Final,Fitness,writer,396.68
PD_21009201,Already,Home Appliance,other,71.32
PD_21009202,Until,Fitness,more,93.9
PD_21009203,Ok,Electronics,event,13.09
PD_21009204,Score,Books,out,295.41
PD_21009205,Space,Fitness,into,183.94
PD_21009206,Why,Electronics,worry,376.39
PD_21009207,Financial,Fitness,be,283.17
PD_21009208,How,Books,technology,475.09
PD_21009209,Room,Home Appliance,note,99.67
PD_21009210,Unit,Electronics,area,76.13
PD_21009211,Nearly,Home Appliance,deal,457.78
PD_21009212,Relationship,Electronics,rate,442.33
PD_21009213,There,Fitness,mean,22.15
PD_21009214,Spend,Fitness,more,369.69
PD_21009215,Dinner,Fashion,station,262.55
PD_21009216,Player,Fitness,style,422.07
PD_21009217,So,Home Appliance,window,81.68
PD_21009218,Since,Fitness,politics,112.58
PD_21009219,Feel,Books,far,268.97
PD_21009220,Sit,Electronics,blood,334.59
PD_21009221,Seven,Fashion,will,472.14
PD_21009222,Along,Electronics,kind,292.57
PD_21009223,Either,Home Appliance,various,417.1
PD_21009224,Central,Fashion,always,89.85
PD_21009225,Down,Fitness,fill,72.06
PD_21009226,Administration,Fitness,staff,379.31
PD_21009227,Table,Fashion,whom,14.95
PD_21009228,Left,Electronics,individual,455.91
PD_21009229,Say,Fashion,factor,275.35
PD_21009230,Stage,Fashion,company,69.98
PD_21009231,Coach,Fitness,note,70.28
PD_21009232,Ability,Electronics,money,309.87
PD_21009233,Just,Electronics,avoid,23.84
PD_21009234,Force,Fashion,population,377.89
PD_21009235,Key,Fitness,environmental,274.2
PD_21009236,Kitchen,Books,develop,21.61
PD_21009237,Late,Fitness,side,342.13
PD_21009238,During,Home Appliance,argue,257.29
PD_21009239,Begin,Fitness,and,115.57
PD_21009240,Everybody,Fashion,sister,418.26
PD_21009241,Within,Electronics,list,431.85
PD_21009242,Oil,Home Appliance,dark,294.11
PD_21009243,Option,Home Appliance,matter,128.85
PD_21009244,Summer,Electronics,treatment,473.98
PD_21009245,Material,Electronics,war,180.6
PD_21009246,Common,Fashion,lead,18.34
PD_21009247,Physical,Fitness,resource,187.25
PD_21009248,Entire,Electronics,threat,225.26
PD_21009249,Political,Books,produce,446.91
PD_21009250,Do,Electronics,fast,445.1
PD_21009251,Rule,Electronics,business,101.96
PD_21009252,Hard,Books,certain,273.76
PD_21009253,Building,Fashion,evening,88.04
PD_21009254,Old,Fitness,impact,111.66
PD_21009255,Set,Home Appliance,join,105.27
PD_21009256,Add,Fitness,start,493.27
PD_21009257,Quickly,Electronics,south,42.64
PD_21009258,Senior,Fitness,professional,293.36
PD_21009259,Crime,Electronics,wrong,75.87
PD_21009260,Wall,Fitness,improve,93.53
PD_21009261,Prevent,Fitness,above,369.47
PD_21009262,Consumer,Books,yet,18.79
PD_21009263,Radio,Books,institution,354.64
PD_21009264,Bad,Electronics,market,435.21
PD_21009265,Thank,Fitness,different,447.11
PD_21009266,Morning,Fitness,before,309.97
PD_21009267,Weight,Fitness,hundred,384.41
PD_21009268,Bill,Fitness,great,327.64
PD_21009269,Maintain,Electronics,star,339.67
PD_21009270,Sort,Fashion,middle,375.29
PD_21009271,Citizen,Fashion,write,225.15
PD_21009272,Base,Fitness,at,154.82
PD_21009273,Choose,Fitness,plant,48.32
PD_21009274,Pretty,Electronics,know,354.88
PD_21009275,Future,Electronics,meet,371.39
PD_21009276,Affect,Books,recently,338.59
PD_21009277,Nature,Fitness,each,489.46
PD_21009278,Medical,Electronics,then,234.16
PD_21009279,Hot,Fashion,professional,487.67
PD_21009280,Position,Home Appliance,share,449.63
PD_21009281,History,Electronics,around,299.76
PD_21009282,Once,Fashion,raise,391.78
PD_21009283,Pretty,Fashion,reflect,288.42
PD_21009284,Change,Fitness,much,218.97
PD_21009285,Room,Fashion,color,194.13
PD_21009286,Personal,Home Appliance,its,353.75
PD_21009287,Something,Home Appliance,whether,361.98
PD_21009288,Work,Home Appliance,never,225.44
PD_21009289,Travel,Fashion,appear,191.68
PD_21009290,Choose,Fashion,minute,153.86
PD_21009291,Protect,Fitness,reach,220.95
PD_21009292,Economy,Fashion,may,276.86
PD_21009293,Let,Home Appliance,state,162.97
PD_21009294,Thing,Home Appliance,future,60.52
PD_21009295,Growth,Fitness,once,13.94
PD_21009296,Member,Books,option,214.16
PD_21009297,It,Books,despite,64.88
PD_21009298,Wear,Books,smile,498.61
PD_21009299,Growth,Fashion,tax,221.63
PD_21009300,Whose,Electronics,community,34.76
PD_21009301,Suffer,Books,event,479.5
PD_21009302,Accept,Electronics,research,178.51
PD_21009303,Season,Fashion,senior,42.98
PD_21009304,Year,Fitness,treatment,412.47
PD_21009305,Up,Books,plan,487.32
PD_21009306,Site,Fitness,since,175.25
PD_21009307,Fine,Fitness,necessary,325.88
PD_21009308,Mrs,Home Appliance,how,445.96
PD_21009309,Condition,Fitness,point,64.43
PD_21009310,Reveal,Books,myself,96.79
PD_21009311,Book,Fashion,speech,14.95
PD_21009312,Live,Fitness,child,35.69
PD_21009313,College,Fitness,owner,434.39
PD_21009314,Recognize,Fashion,career,330.35
PD_21009315,Within,Fashion,if,347.59
PD_21009316,Method,Electronics,soldier,212.17
PD_21009317,Deal,Fitness,theory,131.02
