SD_ID,C_ID,Plan_ID,From_Date,To_Date
SPD_201008709,CS_11002475,Pln_51000003,2023-03-30,2025-09-26
SPD_201008710,CS_11006880,Pln_51000002,2024-06-18,2025-02-19
SPD_201008711,CS_11005513,Pln_51000003,2024-01-15,2025-08-24
SPD_201008712,CS_11008897,Pln_51000003,2024-05-30,2025-11-12
SPD_201008713,CS_11005218,Pln_51000003,2024-06-26,2024-11-09
SPD_201008714,CS_11001976,Pln_51000003,2024-01-09,2025-09-18
SPD_201008715,CS_11009701,Pln_51000003,2024-01-01,2024-04-13
SPD_201008716,CS_11004125,Pln_51000001,2024-03-16,2025-03-01
SPD_201008717,CS_11004262,Pln_51000003,2024-07-20,2025-06-30
SPD_201008718,CS_11001940,Pln_51000003,2024-02-29,2025-06-04
SPD_201008719,CS_11008221,Pln_51000002,2023-09-23,2024-04-03
SPD_201008720,CS_11003979,Pln_51000001,2023-01-23,2024-10-13
SPD_201008721,CS_11005019,Pln_51000002,2023-07-04,2025-08-22
SPD_201008722,CS_11007836,Pln_51000001,2024-03-20,2025-12-16
SPD_201008723,CS_11001569,Pln_51000002,2024-05-15,2025-03-05
SPD_201008724,CS_11001985,Pln_51000002,2024-10-24,2025-03-29
SPD_201008725,CS_11005934,Pln_51000001,2024-04-08,2025-06-01
SPD_201008726,CS_11004365,Pln_51000002,2023-04-21,2025-08-29
SPD_201008727,CS_11001514,Pln_51000002,2023-04-20,2024-02-27
SPD_201008728,CS_11007288,Pln_51000003,2023-07-18,2025-11-13
SPD_201008729,CS_11006219,Pln_51000002,2023-07-24,2025-12-01
SPD_201008730,CS_11001514,Pln_51000003,2024-11-08,2025-08-14
SPD_201008731,CS_11008178,Pln_51000003,2023-08-01,2025-08-29
SPD_201008732,CS_11005446,Pln_51000002,2024-07-23,2024-04-12
SPD_201008733,CS_11007722,Pln_51000001,2023-01-04,2024-03-16
SPD_201008734,CS_11001868,Pln_51000003,2024-08-24,2025-08-02
SPD_201008735,CS_11005960,Pln_51000002,2024-01-11,2024-08-06
SPD_201008736,CS_11008179,Pln_51000002,2024-11-23,2025-08-17
SPD_201008737,CS_11007333,Pln_51000001,2023-05-05,2025-10-30
SPD_201008738,CS_11002048,Pln_51000003,2024-01-01,2024-11-17
SPD_201008739,CS_11007232,Pln_51000001,2023-02-09,2025-11-23
SPD_201008740,CS_11008845,Pln_51000001,2023-09-16,2025-11-13
SPD_201008741,CS_11001480,Pln_51000002,2023-04-04,2024-05-30
SPD_201008742,CS_11003057,Pln_51000003,2023-07-13,2024-07-04
SPD_201008743,CS_11007238,Pln_51000002,2023-03-09,2024-04-14
SPD_201008744,CS_11000897,Pln_51000003,2023-03-06,2024-04-12
SPD_201008745,CS_11003942,Pln_51000001,2023-02-03,2024-12-25
SPD_201008746,CS_11009146,Pln_51000001,2023-10-13,2025-02-16
SPD_201008747,CS_11009955,Pln_51000002,2023-08-28,2025-02-10
SPD_201008748,CS_11003888,Pln_51000002,2023-10-25,2024-09-27
SPD_201008749,CS_11007478,Pln_51000002,2023-10-18,2024-11-06
SPD_201008750,CS_11001047,Pln_51000003,2024-04-11,2024-03-14
SPD_201008751,CS_11005580,Pln_51000002,2023-10-11,2024-08-17
SPD_201008752,CS_11007807,Pln_51000003,2023-07-09,2025-08-23
SPD_201008753,CS_11004026,Pln_51000001,2024-02-16,2025-11-01
SPD_201008754,CS_11000133,Pln_51000003,2024-09-20,2025-05-18
SPD_201008755,CS_11002185,Pln_51000003,2023-02-05,2024-03-28
SPD_201008756,CS_11006115,Pln_51000001,2023-07-04,2024-09-12
SPD_201008757,CS_11002305,Pln_51000003,2024-07-16,2024-12-21
SPD_201008758,CS_11003458,Pln_51000003,2024-11-21,2025-03-05
SPD_201008759,CS_11001645,Pln_51000001,2023-07-13,2024-09-26
SPD_201008760,CS_11006361,Pln_51000003,2024-02-14,2024-11-29
SPD_201008761,CS_11005745,Pln_51000002,2023-02-11,2025-10-03
SPD_201008762,CS_11008743,Pln_51000002,2024-04-11,2024-03-03
SPD_201008763,CS_11006523,Pln_51000001,2024-08-19,2024-10-06
SPD_201008764,CS_11009357,Pln_51000003,2023-02-20,2024-10-16
SPD_201008765,CS_11003809,Pln_51000002,2024-08-21,2025-08-10
SPD_201008766,CS_11003898,Pln_51000001,2024-03-04,2024-04-02
SPD_201008767,CS_11009460,Pln_51000001,2024-01-05,2025-04-09
SPD_201008768,CS_11001860,Pln_51000002,2023-02-05,2025-10-03
SPD_201008769,CS_11003232,Pln_51000003,2024-01-08,2024-01-03
SPD_201008770,CS_11004521,Pln_51000001,2023-04-10,2025-11-02
SPD_201008771,CS_11000022,Pln_51000003,2024-10-18,2024-04-21
SPD_201008772,CS_11004270,Pln_51000001,2023-02-10,2024-04-10
SPD_201008773,CS_11001640,Pln_51000001,2024-05-03,2025-02-22
SPD_201008774,CS_11002465,Pln_51000003,2023-06-25,2025-01-31
SPD_201008775,CS_11004487,Pln_51000001,2023-10-27,2024-02-11
SPD_201008776,CS_11003324,Pln_51000003,2023-04-20,2024-02-25
SPD_201008777,CS_11006890,Pln_51000001,2024-04-05,2024-04-07
SPD_201008778,CS_11009230,Pln_51000002,2023-02-15,2025-05-09
SPD_201008779,CS_11007576,Pln_51000003,2024-07-26,2024-07-30
SPD_201008780,CS_11000569,Pln_51000002,2024-03-11,2024-04-04
SPD_201008781,CS_11005394,Pln_51000001,2023-10-13,2024-05-13
SPD_201008782,CS_11009469,Pln_51000002,2023-09-26,2024-12-13
SPD_201008783,CS_11003806,Pln_51000001,2023-10-21,2025-09-21
SPD_201008784,CS_11006080,Pln_51000002,2023-10-24,2025-08-22
SPD_201008785,CS_11001346,Pln_51000001,2024-04-04,2025-01-29
SPD_201008786,CS_11001525,Pln_51000002,2024-10-23,2025-02-11
SPD_201008787,CS_11000776,Pln_51000002,2023-02-17,2024-06-03
SPD_201008788,CS_11009631,Pln_51000003,2024-11-14,2025-07-27
SPD_201008789,CS_11009228,Pln_51000002,2023-08-11,2025-01-04
SPD_201008790,CS_11006609,Pln_51000001,2023-05-14,2024-01-21
SPD_201008791,CS_11005340,Pln_51000001,2023-04-17,2025-10-25
SPD_201008792,CS_11003490,Pln_51000001,2023-11-29,2024-06-20
SPD_201008793,CS_11007916,Pln_51000003,2024-08-08,2024-01-27
SPD_201008794,CS_11007487,Pln_51000001,2024-02-04,2025-10-06
SPD_201008795,CS_11005391,Pln_51000003,2023-02-20,2025-02-14
SPD_201008796,CS_11008316,Pln_51000001,2024-02-10,2025-10-30
SPD_201008797,CS_11005326,Pln_51000003,2024-08-27,2025-11-29
SPD_201008798,CS_11004106,Pln_51000003,2023-09-03,2024-03-05
SPD_201008799,CS_11007988,Pln_51000003,2024-11-22,2024-08-31
SPD_201008800,CS_11000513,Pln_51000001,2024-06-28,2024-10-22
SPD_201008801,CS_11008148,Pln_51000001,2024-02-05,2024-04-05
SPD_201008802,CS_11006820,Pln_51000001,2024-09-24,2024-04-26
SPD_201008803,CS_11003322,Pln_51000002,2024-12-12,2024-04-13
SPD_201008804,CS_11003243,Pln_51000002,2024-02-12,2024-07-29
SPD_201008805,CS_11002795,Pln_51000003,2023-01-23,2024-11-11
SPD_201008806,CS_11001389,Pln_51000003,2023-03-28,2025-03-26
SPD_201008807,CS_11002839,Pln_51000002,2023-05-08,2025-01-23
SPD_201008808,CS_11006256,Pln_51000001,2023-03-29,2024-09-25
SPD_201008809,CS_11008452,Pln_51000001,2023-10-13,2025-11-06
SPD_201008810,CS_11004172,Pln_51000002,2024-06-10,2025-11-18
SPD_201008811,CS_11004579,Pln_51000003,2024-07-09,2025-06-12
SPD_201008812,CS_11005491,Pln_51000003,2023-12-29,2024-04-20
SPD_201008813,CS_11006564,Pln_51000002,2024-11-04,2024-02-08
SPD_201008814,CS_11007879,Pln_51000002,2023-12-27,2025-02-11
SPD_201008815,CS_11005574,Pln_51000002,2023-09-28,2025-09-19
SPD_201008816,CS_11008458,Pln_51000001,2023-05-10,2025-08-02
SPD_201008817,CS_11003051,Pln_51000001,2024-12-23,2024-03-17
SPD_201008818,CS_11006678,Pln_51000003,2024-04-18,2025-06-08
SPD_201008819,CS_11005836,Pln_51000002,2024-06-22,2025-08-23
SPD_201008820,CS_11006654,Pln_51000001,2023-06-24,2024-09-02
SPD_201008821,CS_11009849,Pln_51000003,2023-12-04,2025-03-26
SPD_201008822,CS_11000344,Pln_51000001,2023-09-02,2024-11-17
SPD_201008823,CS_11000613,Pln_51000003,2024-05-14,2025-03-27
SPD_201008824,CS_11003549,Pln_51000003,2024-03-23,2025-08-03
SPD_201008825,CS_11004866,Pln_51000002,2023-07-17,2025-07-24
SPD_201008826,CS_11005279,Pln_51000001,2023-11-23,2024-12-25
SPD_201008827,CS_11002298,Pln_51000002,2024-12-30,2024-03-27
SPD_201008828,CS_11007901,Pln_51000001,2024-07-27,2025-10-23
SPD_201008829,CS_11003813,Pln_51000001,2023-12-11,2024-04-02
SPD_201008830,CS_11008313,Pln_51000001,2023-08-09,2024-01-25
SPD_201008831,CS_11001683,Pln_51000001,2023-11-18,2025-07-21
SPD_201008832,CS_11004537,Pln_51000001,2024-06-11,2025-10-13
SPD_201008833,CS_11007873,Pln_51000003,2024-12-27,2025-05-30
SPD_201008834,CS_11002668,Pln_51000001,2023-04-18,2024-09-16
SPD_201008835,CS_11009252,Pln_51000003,2023-12-22,2024-07-22
SPD_201008836,CS_11000880,Pln_51000003,2024-06-05,2025-11-20
SPD_201008837,CS_11000702,Pln_51000001,2024-01-31,2025-09-17
SPD_201008838,CS_11007760,Pln_51000003,2023-07-23,2024-12-14
SPD_201008839,CS_11005915,Pln_51000002,2023-06-24,2024-06-30
SPD_201008840,CS_11005781,Pln_51000001,2023-12-14,2025-01-14
SPD_201008841,CS_11002401,Pln_51000001,2024-07-22,2025-09-25
SPD_201008842,CS_11005732,Pln_51000001,2024-05-01,2025-09-11
SPD_201008843,CS_11002249,Pln_51000001,2024-06-09,2025-03-15
SPD_201008844,CS_11007654,Pln_51000001,2023-04-22,2024-02-22
SPD_201008845,CS_11001976,Pln_51000002,2024-05-10,2024-11-08
SPD_201008846,CS_11000556,Pln_51000001,2024-05-14,2024-03-12
SPD_201008847,CS_11006620,Pln_51000003,2024-06-23,2024-03-22
SPD_201008848,CS_11007143,Pln_51000003,2023-06-24,2024-05-23
SPD_201008849,CS_11004020,Pln_51000002,2024-06-01,2025-03-11
SPD_201008850,CS_11008720,Pln_51000002,2023-04-09,2024-06-15
SPD_201008851,CS_11004399,Pln_51000002,2024-07-04,2025-11-03
SPD_201008852,CS_11007357,Pln_51000002,2024-11-06,2025-11-04
SPD_201008853,CS_11008467,Pln_51000003,2024-10-30,2025-01-27
SPD_201008854,CS_11007812,Pln_51000002,2024-03-04,2024-10-13
SPD_201008855,CS_11002790,Pln_51000001,2024-10-31,2025-05-24
SPD_201008856,CS_11004471,Pln_51000002,2024-07-29,2025-10-02
SPD_201008857,CS_11007736,Pln_51000003,2024-05-04,2024-10-11
SPD_201008858,CS_11009082,Pln_51000003,2023-06-17,2024-06-04
SPD_201008859,CS_11003936,Pln_51000003,2023-01-08,2024-07-18
SPD_201008860,CS_11006856,Pln_51000002,2024-07-20,2025-05-31
SPD_201008861,CS_11008257,Pln_51000001,2024-09-12,2025-07-20
SPD_201008862,CS_11000172,Pln_51000001,2023-12-21,2024-03-06
SPD_201008863,CS_11006053,Pln_51000003,2023-10-11,2025-08-01
SPD_201008864,CS_11001525,Pln_51000003,2023-09-23,2025-10-08
SPD_201008865,CS_11007623,Pln_51000002,2024-09-09,2025-06-22
SPD_201008866,CS_11002547,Pln_51000002,2024-01-17,2024-11-23
SPD_201008867,CS_11008814,Pln_51000002,2023-04-24,2025-09-20
SPD_201008868,CS_11001274,Pln_51000002,2024-04-07,2024-11-12
SPD_201008869,CS_11002608,Pln_51000001,2024-11-19,2024-04-04
SPD_201008870,CS_11001569,Pln_51000003,2024-05-22,2024-06-18
SPD_201008871,CS_11003350,Pln_51000001,2024-02-29,2024-09-06
SPD_201008872,CS_11009370,Pln_51000001,2024-12-23,2024-10-17
SPD_201008873,CS_11007245,Pln_51000002,2024-04-28,2025-12-01
SPD_201008874,CS_11006423,Pln_51000002,2023-06-10,2025-08-17
SPD_201008875,CS_11005564,Pln_51000001,2024-10-16,2024-09-22
SPD_201008876,CS_11002933,Pln_51000003,2024-02-18,2024-03-26
SPD_201008877,CS_11005883,Pln_51000001,2024-07-01,2024-11-14
SPD_201008878,CS_11001740,Pln_51000003,2024-08-10,2024-07-23
SPD_201008879,CS_11001317,Pln_51000003,2024-09-19,2025-05-24
SPD_201008880,CS_11008588,Pln_51000003,2023-01-02,2024-04-16
SPD_201008881,CS_11004380,Pln_51000003,2023-09-26,2024-06-24
SPD_201008882,CS_11007216,Pln_51000003,2023-11-30,2025-06-18
SPD_201008883,CS_11005137,Pln_51000003,2023-06-16,2025-01-21
SPD_201008884,CS_11002621,Pln_51000001,2023-07-06,2025-07-03
SPD_201008885,CS_11006695,Pln_51000003,2024-09-06,2025-07-20
SPD_201008886,CS_11003158,Pln_51000003,2024-05-14,2025-06-02
SPD_201008887,CS_11000743,Pln_51000002,2024-11-01,2024-08-22
SPD_201008888,CS_11008665,Pln_51000001,2023-02-27,2024-01-28
SPD_201008889,CS_11004206,Pln_51000002,2024-09-01,2024-12-03
SPD_201008890,CS_11004300,Pln_51000001,2023-01-08,2025-11-01
SPD_201008891,CS_11004462,Pln_51000002,2024-12-15,2024-07-19
SPD_201008892,CS_11007724,Pln_51000002,2024-07-10,2024-11-01
SPD_201008893,CS_11007273,Pln_51000002,2024-02-18,2024-05-24
SPD_201008894,CS_11001971,Pln_51000001,2023-12-10,2024-09-04
SPD_201008895,CS_11002782,Pln_51000003,2023-07-21,2025-06-18
SPD_201008896,CS_11009328,Pln_51000002,2023-03-02,2024-11-11
SPD_201008897,CS_11006556,Pln_51000002,2024-03-18,2024-03-13
SPD_201008898,CS_11005856,Pln_51000002,2023-11-25,2025-12-21
SPD_201008899,CS_11001303,Pln_51000003,2024-01-17,2024-09-01
SPD_201008900,CS_11009176,Pln_51000001,2023-12-23,2025-02-21
SPD_201008901,CS_11002904,Pln_51000003,2023-09-18,2025-03-20
SPD_201008902,CS_11004693,Pln_51000003,2024-02-17,2025-04-12
SPD_201008903,CS_11002934,Pln_51000001,2024-11-24,2024-01-26
SPD_201008904,CS_11000487,Pln_51000002,2024-10-06,2024-02-11
SPD_201008905,CS_11000670,Pln_51000001,2024-10-19,2024-09-22
SPD_201008906,CS_11008948,Pln_51000001,2024-11-07,2025-04-18
SPD_201008907,CS_11005189,Pln_51000002,2024-04-15,2025-12-31
SPD_201008908,CS_11003766,Pln_51000003,2024-11-02,2025-02-04
SPD_201008909,CS_11000090,Pln_51000003,2024-07-04,2025-07-25
SPD_201008910,CS_11004320,Pln_51000002,2024-03-12,2024-08-19
SPD_201008911,CS_11009461,Pln_51000002,2023-04-07,2025-02-27
SPD_201008912,CS_11002329,Pln_51000002,2024-07-16,2025-04-09
SPD_201008913,CS_11000008,Pln_51000002,2024-02-07,2025-06-23
SPD_201008914,CS_11009966,Pln_51000003,2024-10-19,2025-09-17
SPD_201008915,CS_11003638,Pln_51000003,2023-03-07,2024-02-03
SPD_201008916,CS_11000259,Pln_51000003,2023-05-23,2025-06-25
SPD_201008917,CS_11002495,Pln_51000001,2023-08-07,2025-11-17
SPD_201008918,CS_11006057,Pln_51000001,2024-10-13,2025-07-22
SPD_201008919,CS_11003449,Pln_51000003,2023-06-27,2024-07-06
SPD_201008920,CS_11001200,Pln_51000001,2023-07-20,2024-07-08
SPD_201008921,CS_11005231,Pln_51000001,2023-09-20,2024-01-27
SPD_201008922,CS_11006716,Pln_51000002,2024-12-21,2025-03-09
SPD_201008923,CS_11002635,Pln_51000003,2023-10-16,2024-11-24
SPD_201008924,CS_11003430,Pln_51000001,2024-05-06,2025-09-15
SPD_201008925,CS_11009882,Pln_51000003,2024-04-19,2024-08-24
SPD_201008926,CS_11002727,Pln_51000003,2024-11-30,2024-08-01
SPD_201008927,CS_11005398,Pln_51000002,2024-07-17,2024-05-27
SPD_201008928,CS_11004771,Pln_51000001,2024-09-09,2025-06-28
SPD_201008929,CS_11000318,Pln_51000003,2024-08-25,2025-02-25
SPD_201008930,CS_11008910,Pln_51000003,2024-06-15,2024-04-20
SPD_201008931,CS_11003190,Pln_51000001,2023-03-25,2024-02-25
SPD_201008932,CS_11006065,Pln_51000002,2024-11-27,2024-08-18
SPD_201008933,CS_11004946,Pln_51000001,2023-07-30,2024-03-25
SPD_201008934,CS_11001917,Pln_51000001,2023-04-17,2025-09-18
SPD_201008935,CS_11007143,Pln_51000002,2023-05-28,2024-01-30
SPD_201008936,CS_11007612,Pln_51000002,2023-07-23,2024-03-07
SPD_201008937,CS_11006696,Pln_51000002,2024-05-04,2024-05-02
SPD_201008938,CS_11000938,Pln_51000002,2024-11-02,2025-08-25
SPD_201008939,CS_11006892,Pln_51000001,2024-08-07,2024-06-27
SPD_201008940,CS_11006717,Pln_51000001,2023-04-22,2025-01-28
SPD_201008941,CS_11009159,Pln_51000002,2023-02-04,2025-08-12
SPD_201008942,CS_11000724,Pln_51000001,2023-01-15,2024-06-25
SPD_201008943,CS_11007460,Pln_51000003,2023-07-03,2024-09-25
SPD_201008944,CS_11005321,Pln_51000002,2024-10-28,2024-12-30
SPD_201008945,CS_11000833,Pln_51000001,2024-06-17,2024-10-27
SPD_201008946,CS_11008211,Pln_51000003,2023-08-19,2024-05-31
SPD_201008947,CS_11005465,Pln_51000001,2023-12-15,2024-08-16
SPD_201008948,CS_11007791,Pln_51000001,2024-10-14,2025-07-23
SPD_201008949,CS_11007066,Pln_51000001,2024-01-06,2025-03-11
SPD_201008950,CS_11009843,Pln_51000001,2024-08-07,2024-10-06
SPD_201008951,CS_11000033,Pln_51000001,2024-06-27,2024-01-31
SPD_201008952,CS_11006104,Pln_51000003,2024-06-15,2024-09-09
SPD_201008953,CS_11005086,Pln_51000001,2024-07-08,2025-03-18
SPD_201008954,CS_11003161,Pln_51000003,2024-02-19,2025-07-23
SPD_201008955,CS_11002235,Pln_51000002,2023-03-10,2025-09-14
SPD_201008956,CS_11007859,Pln_51000001,2024-09-02,2024-09-18
SPD_201008957,CS_11006505,Pln_51000003,2024-07-01,2025-03-10
SPD_201008958,CS_11001822,Pln_51000001,2024-01-02,2025-08-27
SPD_201008959,CS_11004298,Pln_51000001,2023-05-12,2024-07-18
SPD_201008960,CS_11007751,Pln_51000002,2023-05-24,2025-05-14
SPD_201008961,CS_11005821,Pln_51000002,2024-12-19,2025-04-28
SPD_201008962,CS_11004531,Pln_51000002,2023-11-03,2024-12-28
SPD_201008963,CS_11009425,Pln_51000003,2023-10-02,2025-03-31
SPD_201008964,CS_11002224,Pln_51000001,2023-08-20,2024-05-25
SPD_201008965,CS_11002774,Pln_51000002,2024-05-24,2025-07-27
SPD_201008966,CS_11004089,Pln_51000001,2024-03-18,2025-09-28
SPD_201008967,CS_11004815,Pln_51000003,2023-11-02,2025-05-17
SPD_201008968,CS_11007350,Pln_51000002,2023-10-29,2025-03-25
SPD_201008969,CS_11009010,Pln_51000001,2023-10-28,2024-07-04
SPD_201008970,CS_11007467,Pln_51000001,2024-06-12,2025-04-28
SPD_201008971,CS_11009042,Pln_51000003,2023-02-05,2024-06-01
SPD_201008972,CS_11009655,Pln_51000003,2024-04-26,2024-04-26
SPD_201008973,CS_11008516,Pln_51000001,2024-05-02,2024-07-28
SPD_201008974,CS_11009335,Pln_51000003,2024-12-19,2025-11-29
SPD_201008975,CS_11008644,Pln_51000003,2024-05-03,2024-02-26
SPD_201008976,CS_11003938,Pln_51000002,2023-05-02,2024-12-21
SPD_201008977,CS_11004309,Pln_51000002,2023-01-21,2024-02-20
SPD_201008978,CS_11008144,Pln_51000003,2024-06-09,2024-09-27
SPD_201008979,CS_11007094,Pln_51000003,2023-05-03,2025-09-25
SPD_201008980,CS_11008564,Pln_51000001,2023-04-10,2024-11-05
SPD_201008981,CS_11002567,Pln_51000003,2023-11-20,2024-04-09
SPD_201008982,CS_11004105,Pln_51000001,2024-04-16,2025-05-24
SPD_201008983,CS_11001637,Pln_51000002,2024-07-22,2025-11-13
SPD_201008984,CS_11001649,Pln_51000003,2023-08-09,2024-09-24
SPD_201008985,CS_11008224,Pln_51000003,2024-07-08,2024-03-03
SPD_201008986,CS_11004406,Pln_51000002,2024-01-11,2025-05-10
SPD_201008987,CS_11006696,Pln_51000002,2023-12-12,2024-05-30
SPD_201008988,CS_11009403,Pln_51000001,2024-03-08,2024-01-22
SPD_201008989,CS_11007954,Pln_51000001,2024-07-04,2025-08-30
SPD_201008990,CS_11004955,Pln_51000001,2023-05-18,2024-06-03
SPD_201008991,CS_11005991,Pln_51000003,2024-09-07,2025-04-05
SPD_201008992,CS_11006828,Pln_51000003,2023-07-29,2025-01-21
SPD_201008993,CS_11002664,Pln_51000002,2024-05-15,2025-10-30
SPD_201008994,CS_11009581,Pln_51000001,2023-08-23,2024-09-12
SPD_201008995,CS_11007652,Pln_51000001,2024-05-10,2024-02-02
SPD_201008996,CS_11007159,Pln_51000002,2024-12-30,2024-12-06
SPD_201008997,CS_11001203,Pln_51000001,2024-06-28,2024-10-21
SPD_201008998,CS_11008005,Pln_51000001,2023-11-12,2025-09-23
SPD_201008999,CS_11000863,Pln_51000003,2024-05-30,2025-02-02
SPD_201009000,CS_11006141,Pln_51000002,2024-07-23,2025-11-04
SPD_201009001,CS_11002642,Pln_51000002,2024-07-12,2025-06-23
SPD_201009002,CS_11004226,Pln_51000003,2023-11-16,2025-01-23
SPD_201009003,CS_11005729,Pln_51000001,2023-12-30,2025-06-20
SPD_201009004,CS_11006445,Pln_51000001,2023-01-21,2025-01-08
SPD_201009005,CS_11009070,Pln_51000001,2024-05-12,2025-11-11
SPD_201009006,CS_11002618,Pln_51000002,2024-04-28,2024-08-18
SPD_201009007,CS_11005245,Pln_51000002,2023-11-20,2025-10-01
SPD_201009008,CS_11006181,Pln_51000003,2024-05-08,2024-11-02
SPD_201009009,CS_11000230,Pln_51000002,2023-05-25,2025-09-30
SPD_201009010,CS_11002398,Pln_51000001,2024-04-10,2025-01-29
SPD_201009011,CS_11002927,Pln_51000003,2023-08-22,2024-05-31
SPD_201009012,CS_11000771,Pln_51000002,2023-12-30,2025-04-06
SPD_201009013,CS_11008916,Pln_51000003,2024-06-13,2025-06-07
SPD_201009014,CS_11004519,Pln_51000002,2023-06-11,2025-07-21
SPD_201009015,CS_11003955,Pln_51000002,2023-05-26,2025-01-15
SPD_201009016,CS_11002518,Pln_51000003,2024-07-15,2025-05-11
SPD_201009017,CS_11008411,Pln_51000002,2024-08-22,2025-04-18
SPD_201009018,CS_11007783,Pln_51000001,2024-12-25,2024-10-04
SPD_201009019,CS_11007964,Pln_51000003,2023-11-12,2024-10-30
SPD_201009020,CS_11003269,Pln_51000003,2024-09-18,2024-08-16
SPD_201009021,CS_11001961,Pln_51000002,2023-08-11,2025-05-04
SPD_201009022,CS_11003702,Pln_51000001,2023-06-25,2024-08-19
SPD_201009023,CS_11004662,Pln_51000002,2023-07-31,2025-01-27
SPD_201009024,CS_11002437,Pln_51000001,2024-12-15,2024-11-07
SPD_201009025,CS_11007176,Pln_51000001,2024-12-03,2025-08-10
SPD_201009026,CS_11002629,Pln_51000001,2024-07-02,2024-08-10
SPD_201009027,CS_11004456,Pln_51000002,2023-07-01,2025-01-28
SPD_201009028,CS_11002972,Pln_51000001,2023-03-30,2025-07-14
SPD_201009029,CS_11001368,Pln_51000001,2023-03-28,2024-12-29
SPD_201009030,CS_11001857,Pln_51000002,2023-05-09,2025-04-24
SPD_201009031,CS_11007312,Pln_51000001,2024-01-25,2025-03-11
SPD_201009032,CS_11003812,Pln_51000002,2024-07-02,2024-07-29
SPD_201009033,CS_11001479,Pln_51000002,2024-03-08,2024-07-17
SPD_201009034,CS_11009723,Pln_51000002,2023-11-09,2025-01-12
SPD_201009035,CS_11009979,Pln_51000003,2023-08-04,2024-07-03
SPD_201009036,CS_11002722,Pln_51000002,2024-02-21,2025-01-28
SPD_201009037,CS_11001355,Pln_51000002,2023-01-14,2025-05-07
SPD_201009038,CS_11004293,Pln_51000003,2024-07-23,2024-12-21
SPD_201009039,CS_11006992,Pln_51000001,2024-01-22,2024-03-09
SPD_201009040,CS_11002178,Pln_51000003,2024-04-04,2025-08-10
SPD_201009041,CS_11007569,Pln_51000002,2024-02-06,2024-03-21
SPD_201009042,CS_11005665,Pln_51000003,2024-11-07,2024-03-05
SPD_201009043,CS_11004825,Pln_51000001,2024-08-25,2024-08-18
SPD_201009044,CS_11004176,Pln_51000003,2023-01-22,2024-01-18
SPD_201009045,CS_11002410,Pln_51000001,2023-03-15,2024-12-11
SPD_201009046,CS_11008215,Pln_51000001,2024-02-25,2025-10-16
SPD_201009047,CS_11005426,Pln_51000002,2024-02-14,2025-12-08
SPD_201009048,CS_11004074,Pln_51000002,2023-04-12,2024-10-10
SPD_201009049,CS_11008764,Pln_51000003,2023-07-01,2025-07-31
SPD_201009050,CS_11007700,Pln_51000003,2024-05-24,2024-03-04
SPD_201009051,CS_11008423,Pln_51000002,2023-10-08,2025-03-06
SPD_201009052,CS_11007688,Pln_51000002,2023-02-19,2025-07-22
SPD_201009053,CS_11008382,Pln_51000002,2024-12-05,2025-05-13
SPD_201009054,CS_11001548,Pln_51000002,2024-09-15,2024-12-12
SPD_201009055,CS_11005468,Pln_51000003,2024-10-02,2025-10-14
SPD_201009056,CS_11008150,Pln_51000002,2023-05-14,2024-06-23
SPD_201009057,CS_11003932,Pln_51000002,2024-02-07,2025-02-13
